凯里-托马斯 号码 13
凯里-托马斯 位置 得分后卫
凯里-托马斯 身高 1.90m
凯里-托马斯 体重 95kg
凯里-托马斯 年龄 22
凯里-托马斯 生涯 0年
凯里-托马斯 毕业大学 Creighton
凯里-托马斯 球员主页 http://nba.sports.163.com//player/1000000667/
约翰尼-汉密尔顿 号码 24
约翰尼-汉密尔顿 位置 中锋
约翰尼-汉密尔顿 身高 2.13m
约翰尼-汉密尔顿 体重 104kg
约翰尼-汉密尔顿 年龄 24
约翰尼-汉密尔顿 生涯 0年
约翰尼-汉密尔顿 毕业大学 Texas-Arlington
约翰尼-汉密尔顿 球员主页 http://nba.sports.163.com//player/1000000668/
扎克-洛夫顿 号码 18
扎克-洛夫顿 位置 得分后卫
扎克-洛夫顿 身高 1.93m
扎克-洛夫顿 体重 81kg
扎克-洛夫顿 年龄 26
扎克-洛夫顿 生涯 0年
扎克-洛夫顿 毕业大学 New
扎克-洛夫顿 球员主页 Mexico
基南-埃文斯 号码 12
基南-埃文斯 位置 控球后卫
基南-埃文斯 身高 1.90m
基南-埃文斯 体重 86kg
基南-埃文斯 年龄 22
基南-埃文斯 生涯 0年
基南-埃文斯 毕业大学 Texas
基南-埃文斯 球员主页 Tech
布鲁斯-布莱恩 号码 6
布鲁斯-布莱恩 位置 得分后卫
布鲁斯-布莱恩 身高 1.96m
布鲁斯-布莱恩 体重 91kg
布鲁斯-布莱恩 年龄 22
布鲁斯-布莱恩 生涯 0年
布鲁斯-布莱恩 毕业大学 Miami
布鲁斯-布莱恩 球员主页 (FL)
克里斯-麦卡洛 号码 20
克里斯-麦卡洛 位置 大前锋
克里斯-麦卡洛 身高 2.11m
克里斯-麦卡洛 体重 90kg
克里斯-麦卡洛 年龄 23
克里斯-麦卡洛 生涯 0年
克里斯-麦卡洛 毕业大学 Syracuse
克里斯-麦卡洛 球员主页 http://nba.sports.163.com//player/1000000764/
埃尔弗里德-佩顿 号码 4
埃尔弗里德-佩顿 位置 控球后卫
埃尔弗里德-佩顿 身高 1.93m
埃尔弗里德-佩顿 体重 83kg
埃尔弗里德-佩顿 年龄 24
埃尔弗里德-佩顿 生涯 0年
埃尔弗里德-佩顿 毕业大学 Louisiana-Lafayette
埃尔弗里德-佩顿 球员主页 http://nba.sports.163.com//player/1000000077/
贾利尔-奥卡福 号码 8
贾利尔-奥卡福 位置 中锋
贾利尔-奥卡福 身高 2.11m
贾利尔-奥卡福 体重 124kg
贾利尔-奥卡福 年龄 22
贾利尔-奥卡福 生涯 0年
贾利尔-奥卡福 毕业大学 Duke
贾利尔-奥卡福 球员主页 http://nba.sports.163.com//player/1000000133/
伊托万-摩尔 号码 55
伊托万-摩尔 位置 得分后卫
伊托万-摩尔 身高 1.93m
伊托万-摩尔 体重 86kg
伊托万-摩尔 年龄 29
伊托万-摩尔 生涯 0年
伊托万-摩尔 毕业大学 Purdue
伊托万-摩尔 球员主页 http://nba.sports.163.com//player/1000000185/
朱-霍勒迪 号码 11
朱-霍勒迪 位置 得分后卫
朱-霍勒迪 身高 1.93m
朱-霍勒迪 体重 92kg
朱-霍勒迪 年龄 28
朱-霍勒迪 生涯 0年
朱-霍勒迪 毕业大学 UCLA
朱-霍勒迪 球员主页 http://nba.sports.163.com//player/1000000186/
谢赫-迪亚洛 号码 13
谢赫-迪亚洛 位置 大前锋
谢赫-迪亚洛 身高 2.06m
谢赫-迪亚洛 体重 99kg
谢赫-迪亚洛 年龄 22
谢赫-迪亚洛 生涯 0年
谢赫-迪亚洛 毕业大学 Kansas
谢赫-迪亚洛 球员主页 http://nba.sports.163.com//player/1000000187/
弗兰克-杰克逊 号码 15
弗兰克-杰克逊 位置 得分后卫
弗兰克-杰克逊 身高 1.90m
弗兰克-杰克逊 体重 92kg
弗兰克-杰克逊 年龄 20
弗兰克-杰克逊 生涯 0年
弗兰克-杰克逊 毕业大学 Duke
弗兰克-杰克逊 球员主页 http://nba.sports.163.com//player/1000000188/
阿莱克西-阿金萨 号码 42
阿莱克西-阿金萨 位置 中锋
阿莱克西-阿金萨 身高 2.18m
阿莱克西-阿金萨 体重 112kg
阿莱克西-阿金萨 年龄 30
阿莱克西-阿金萨 生涯 0年
阿莱克西-阿金萨 球员主页 http://nba.sports.163.com//player/1000000189/
伊恩-克拉克 号码 2
伊恩-克拉克 位置 得分后卫
伊恩-克拉克 身高 1.90m
伊恩-克拉克 体重 79kg
伊恩-克拉克 年龄 27
伊恩-克拉克 生涯 0年
伊恩-克拉克 毕业大学 Belmont
伊恩-克拉克 球员主页 http://nba.sports.163.com//player/1000000191/
所罗门-希尔 号码 44
所罗门-希尔 位置 小前锋
所罗门-希尔 身高 2.01m
所罗门-希尔 体重 102kg
所罗门-希尔 年龄 27
所罗门-希尔 生涯 0年
所罗门-希尔 毕业大学 Arizona
所罗门-希尔 球员主页 http://nba.sports.163.com//player/1000000195/
安东尼-戴维斯 号码 23
安东尼-戴维斯 位置 大前锋
安东尼-戴维斯 身高 2.08m
安东尼-戴维斯 体重 114kg
安东尼-戴维斯 年龄 25
安东尼-戴维斯 生涯 0年
安东尼-戴维斯 毕业大学 Kentucky
安东尼-戴维斯 球员主页 http://nba.sports.163.com//player/1000000196/
达柳斯-米勒 号码 21
达柳斯-米勒 位置 小前锋
达柳斯-米勒 身高 2.03m
达柳斯-米勒 体重 102kg
达柳斯-米勒 年龄 28
达柳斯-米勒 生涯 0年
达柳斯-米勒 毕业大学 Kentucky
达柳斯-米勒 球员主页 http://nba.sports.163.com//player/1000000197/
朱利叶斯-兰德尔 号码 30
朱利叶斯-兰德尔 位置 大前锋
朱利叶斯-兰德尔 身高 2.06m
朱利叶斯-兰德尔 体重 113kg
朱利叶斯-兰德尔 年龄 23
朱利叶斯-兰德尔 生涯 0年
朱利叶斯-兰德尔 毕业大学 Kentucky
朱利叶斯-兰德尔 球员主页 http://nba.sports.163.com//player/1000000228/
韦斯利-约翰逊 号码 33
韦斯利-约翰逊 位置 小前锋
韦斯利-约翰逊 身高 2.01m
韦斯利-约翰逊 体重 97kg
韦斯利-约翰逊 年龄 31
韦斯利-约翰逊 生涯 0年
韦斯利-约翰逊 毕业大学 Syracuse
韦斯利-约翰逊 球员主页 http://nba.sports.163.com//player/1000000246/
尼古拉-米罗蒂奇 号码 3
尼古拉-米罗蒂奇 位置 大前锋
尼古拉-米罗蒂奇 身高 2.08m
尼古拉-米罗蒂奇 体重 113kg
尼古拉-米罗蒂奇 年龄 27
尼古拉-米罗蒂奇 生涯 0年
尼古拉-米罗蒂奇 球员主页 http://nba.sports.163.com//player/1000000289/
贾莱特-杰克 号码 1
贾莱特-杰克 位置 控球后卫
贾莱特-杰克 身高 1.90m
贾莱特-杰克 体重 90kg
贾莱特-杰克 年龄 35
贾莱特-杰克 生涯 0年
贾莱特-杰克 毕业大学 Georgia
贾莱特-杰克 球员主页 Tech
特洛伊-威廉姆斯 号码 0
特洛伊-威廉姆斯 位置 得分后卫
特洛伊-威廉姆斯 身高 2.01m
特洛伊-威廉姆斯 体重 98kg
特洛伊-威廉姆斯 年龄 23
特洛伊-威廉姆斯 生涯 0年
特洛伊-威廉姆斯 毕业大学 Indiana
特洛伊-威廉姆斯 球员主页 http://nba.sports.163.com//player/1000000489/
贾伦-格林 号码 33
贾伦-格林 位置 小前锋
贾伦-格林 身高 2.01m
贾伦-格林 体重 97kg
贾伦-格林 年龄 27
贾伦-格林 生涯 0年
贾伦-格林 毕业大学 Texas
贾伦-格林 球员主页 Christian
达柳斯-莫里斯 号码 9
达柳斯-莫里斯 位置 控球后卫
达柳斯-莫里斯 身高 1.93m
达柳斯-莫里斯 体重 88kg
达柳斯-莫里斯 年龄 27
达柳斯-莫里斯 生涯 0年
达柳斯-莫里斯 毕业大学 Michigan
达柳斯-莫里斯 球员主页 http://nba.sports.163.com//player/1000000706/
肯里奇-威廉姆斯 号码 34
肯里奇-威廉姆斯 位置 得分后卫
肯里奇-威廉姆斯 身高 2.01m
肯里奇-威廉姆斯 体重 95kg
肯里奇-威廉姆斯 年龄 23
肯里奇-威廉姆斯 生涯 0年
肯里奇-威廉姆斯 毕业大学 TCU
肯里奇-威廉姆斯 球员主页 http://nba.sports.163.com//player/1000000707/
特里文-布罗伊特 号码 5
特里文-布罗伊特 位置 得分后卫
特里文-布罗伊特 身高 1.98m
特里文-布罗伊特 体重 89kg
特里文-布罗伊特 年龄 24
特里文-布罗伊特 生涯 0年
特里文-布罗伊特 毕业大学 Xavier
特里文-布罗伊特 球员主页 (Ohio)
布兰登-麦考伊 号码 12
布兰登-麦考伊 位置 中锋
布兰登-麦考伊 身高 2.16m
布兰登-麦考伊 体重 113kg
布兰登-麦考伊 年龄 20
布兰登-麦考伊 生涯 0年
布兰登-麦考伊 毕业大学 UNLV
布兰登-麦考伊 球员主页 http://nba.sports.163.com//player/1000000730/
蒂姆-弗雷泽 号码 10
蒂姆-弗雷泽 位置 控球后卫
蒂姆-弗雷泽 身高 1.85m
蒂姆-弗雷泽 体重 77kg
蒂姆-弗雷泽 年龄 28
蒂姆-弗雷泽 生涯 0年
蒂姆-弗雷泽 毕业大学 Penn
蒂姆-弗雷泽 球员主页 State
德里克-罗斯 号码 25
德里克-罗斯 位置 控球后卫
德里克-罗斯 身高 1.90m
德里克-罗斯 体重 90kg
德里克-罗斯 年龄 30
德里克-罗斯 生涯 0年
德里克-罗斯 毕业大学 Memphis
德里克-罗斯 球员主页 http://nba.sports.163.com//player/1000000005/
洛尔-邓 号码 9
洛尔-邓 位置 小前锋
洛尔-邓 身高 2.06m
洛尔-邓 体重 107kg
洛尔-邓 年龄 33
洛尔-邓 生涯 0年
洛尔-邓 毕业大学 Duke
洛尔-邓 球员主页 http://nba.sports.163.com//player/1000000232/
CJ-威廉姆斯 号码 12
CJ-威廉姆斯 位置 得分后卫
CJ-威廉姆斯 身高 1.96m
CJ-威廉姆斯 体重 102kg
CJ-威廉姆斯 年龄 28
CJ-威廉姆斯 生涯 0年
CJ-威廉姆斯 毕业大学 North
CJ-威廉姆斯 球员主页 Carolina
吉米-巴特勒 号码 23
吉米-巴特勒 位置 小前锋
吉米-巴特勒 身高 2.03m
吉米-巴特勒 体重 105kg
吉米-巴特勒 年龄 29
吉米-巴特勒 生涯 0年
吉米-巴特勒 毕业大学 Marquette
吉米-巴特勒 球员主页 http://nba.sports.163.com//player/1000000510/
安德鲁-威金斯 号码 22
安德鲁-威金斯 位置 小前锋
安德鲁-威金斯 身高 2.03m
安德鲁-威金斯 体重 87kg
安德鲁-威金斯 年龄 23
安德鲁-威金斯 生涯 0年
安德鲁-威金斯 毕业大学 Kansas
安德鲁-威金斯 球员主页 http://nba.sports.163.com//player/1000000511/
贾斯廷-巴顿 号码 24
贾斯廷-巴顿 位置 中锋
贾斯廷-巴顿 身高 2.13m
贾斯廷-巴顿 体重 109kg
贾斯廷-巴顿 年龄 21
贾斯廷-巴顿 生涯 0年
贾斯廷-巴顿 毕业大学 Creighton
贾斯廷-巴顿 球员主页 http://nba.sports.163.com//player/1000000513/
泰-吉布森 号码 67
泰-吉布森 位置 大前锋
泰-吉布森 身高 2.06m
泰-吉布森 体重 105kg
泰-吉布森 年龄 33
泰-吉布森 生涯 0年
泰-吉布森 毕业大学 Southern
泰-吉布森 球员主页 California
杰夫-蒂格 号码 0
杰夫-蒂格 位置 控球后卫
杰夫-蒂格 身高 1.88m
杰夫-蒂格 体重 88kg
杰夫-蒂格 年龄 30
杰夫-蒂格 生涯 0年
杰夫-蒂格 毕业大学 Wake
杰夫-蒂格 球员主页 Forest
卡尔-安东尼-唐斯 号码 32
卡尔-安东尼-唐斯 位置 中锋
卡尔-安东尼-唐斯 身高 2.13m
卡尔-安东尼-唐斯 体重 112kg
卡尔-安东尼-唐斯 年龄 23
卡尔-安东尼-唐斯 生涯 0年
卡尔-安东尼-唐斯 毕业大学 Kentucky
卡尔-安东尼-唐斯 球员主页 http://nba.sports.163.com//player/1000000517/
泰厄斯-琼斯 号码 1
泰厄斯-琼斯 位置 控球后卫
泰厄斯-琼斯 身高 1.88m
泰厄斯-琼斯 体重 88kg
泰厄斯-琼斯 年龄 22
泰厄斯-琼斯 生涯 0年
泰厄斯-琼斯 毕业大学 Duke
泰厄斯-琼斯 球员主页 http://nba.sports.163.com//player/1000000518/
戈尔吉-吉昂 号码 5
戈尔吉-吉昂 位置 中锋
戈尔吉-吉昂 身高 2.11m
戈尔吉-吉昂 体重 114kg
戈尔吉-吉昂 年龄 28
戈尔吉-吉昂 生涯 0年
戈尔吉-吉昂 毕业大学 Louisville
戈尔吉-吉昂 球员主页 http://nba.sports.163.com//player/1000000522/
安东尼-托利弗 号码 43
安东尼-托利弗 位置 大前锋
安东尼-托利弗 身高 2.03m
安东尼-托利弗 体重 113kg
安东尼-托利弗 年龄 33
安东尼-托利弗 生涯 0年
安东尼-托利弗 毕业大学 Creighton
安东尼-托利弗 球员主页 http://nba.sports.163.com//player/1000000548/
约什-奥科吉 号码 20
约什-奥科吉 位置 得分后卫
约什-奥科吉 身高 1.93m
约什-奥科吉 体重 96kg
约什-奥科吉 年龄 20
约什-奥科吉 生涯 0年
约什-奥科吉 毕业大学 Georgia
约什-奥科吉 球员主页 Tech
德莱斯 号码 13
德莱斯 位置 约翰逊-奥多姆
德莱斯 身高 得分后卫
德莱斯 体重 1.88m
德莱斯 年龄 92kg
德莱斯 生涯 29
德莱斯 毕业大学 0年
德莱斯 球员主页 Marquette
詹姆斯-农纳利 号码 7
詹姆斯-农纳利 位置 小前锋
詹姆斯-农纳利 身高 2.01m
詹姆斯-农纳利 体重 94kg
詹姆斯-农纳利 年龄 28
詹姆斯-农纳利 生涯 0年
詹姆斯-农纳利 毕业大学 California-Santa
詹姆斯-农纳利 球员主页 Barbara
乔纳森-斯塔克 号码 6
乔纳森-斯塔克 位置 控球后卫
乔纳森-斯塔克 身高 1.83m
乔纳森-斯塔克 体重 81kg
乔纳森-斯塔克 年龄 23
乔纳森-斯塔克 生涯 0年
乔纳森-斯塔克 毕业大学 Murray
乔纳森-斯塔克 球员主页 State
凯塔 号码 31
凯塔 位置 贝茨-迪奥普
凯塔 身高 小前锋
凯塔 体重 2.06m
凯塔 年龄 103kg
凯塔 生涯 22
凯塔 毕业大学 0年
凯塔 球员主页 Ohio
杰瑞-特雷尔 号码 3
杰瑞-特雷尔 位置 得分后卫
杰瑞-特雷尔 身高 1.90m
杰瑞-特雷尔 体重 102kg
杰瑞-特雷尔 年龄 23
杰瑞-特雷尔 生涯 0年
杰瑞-特雷尔 毕业大学 Rhode
杰瑞-特雷尔 球员主页 Island
坎杨-巴里 号码 0
坎杨-巴里 位置 未知
坎杨-巴里 身高 1.98m
坎杨-巴里 体重 97kg
坎杨-巴里 生涯 0年
坎杨-巴里 球员主页 http://nba.sports.163.com//player/1000000826/
威廉-李 号码 0
威廉-李 位置 未知
威廉-李 身高 2.06m
威廉-李 体重 97kg
威廉-李 生涯 0年
威廉-李 球员主页 http://nba.sports.163.com//player/1000000827/
马库斯-莫里斯 号码 13
马库斯-莫里斯 位置 大前锋
马库斯-莫里斯 身高 2.06m
马库斯-莫里斯 体重 106kg
马库斯-莫里斯 年龄 29
马库斯-莫里斯 生涯 0年
马库斯-莫里斯 毕业大学 Kansas
马库斯-莫里斯 球员主页 http://nba.sports.163.com//player/1000000091/
杰森-塔图姆 号码 0
杰森-塔图姆 位置 小前锋
杰森-塔图姆 身高 2.03m
杰森-塔图姆 体重 94kg
杰森-塔图姆 年龄 20
杰森-塔图姆 生涯 0年
杰森-塔图姆 毕业大学 Duke
杰森-塔图姆 球员主页 http://nba.sports.163.com//player/1000000093/
戈登-海沃德 号码 20
戈登-海沃德 位置 小前锋
戈登-海沃德 身高 2.03m
戈登-海沃德 体重 102kg
戈登-海沃德 年龄 28
戈登-海沃德 生涯 0年
戈登-海沃德 毕业大学 Butler
戈登-海沃德 球员主页 http://nba.sports.163.com//player/1000000094/
马库斯-斯马特 号码 36
马库斯-斯马特 位置 控球后卫
马库斯-斯马特 身高 1.93m
马库斯-斯马特 体重 99kg
马库斯-斯马特 年龄 24
马库斯-斯马特 生涯 0年
马库斯-斯马特 毕业大学 Oklahoma
马库斯-斯马特 球员主页 State
阿隆-贝恩斯 号码 46
阿隆-贝恩斯 位置 中锋
阿隆-贝恩斯 身高 2.08m
阿隆-贝恩斯 体重 117kg
阿隆-贝恩斯 年龄 31
阿隆-贝恩斯 生涯 0年
阿隆-贝恩斯 毕业大学 Washington
阿隆-贝恩斯 球员主页 State
艾尔-霍弗德 号码 42
艾尔-霍弗德 位置 中锋
艾尔-霍弗德 身高 2.08m
艾尔-霍弗德 体重 111kg
艾尔-霍弗德 年龄 32
艾尔-霍弗德 生涯 0年
艾尔-霍弗德 毕业大学 Florida
艾尔-霍弗德 球员主页 http://nba.sports.163.com//player/1000000097/
特里-罗齐尔 号码 12
特里-罗齐尔 位置 控球后卫
特里-罗齐尔 身高 1.85m
特里-罗齐尔 体重 86kg
特里-罗齐尔 年龄 24
特里-罗齐尔 生涯 0年
特里-罗齐尔 毕业大学 Louisville
特里-罗齐尔 球员主页 http://nba.sports.163.com//player/1000000098/
贾巴里-伯德 号码 26
贾巴里-伯德 位置 得分后卫
贾巴里-伯德 身高 1.98m
贾巴里-伯德 体重 89kg
贾巴里-伯德 年龄 24
贾巴里-伯德 生涯 0年
贾巴里-伯德 毕业大学 California
贾巴里-伯德 球员主页 http://nba.sports.163.com//player/1000000100/
谢米-奥杰莱 号码 37
谢米-奥杰莱 位置 小前锋
谢米-奥杰莱 身高 2.01m
谢米-奥杰莱 体重 109kg
谢米-奥杰莱 年龄 23
谢米-奥杰莱 生涯 0年
谢米-奥杰莱 毕业大学 Southern
谢米-奥杰莱 球员主页 Methodist
杰伦-布朗 号码 7
杰伦-布朗 位置 小前锋
杰伦-布朗 身高 2.01m
杰伦-布朗 体重 99kg
杰伦-布朗 年龄 22
杰伦-布朗 生涯 0年
杰伦-布朗 毕业大学 California
杰伦-布朗 球员主页 http://nba.sports.163.com//player/1000000103/
凯里-欧文 号码 11
凯里-欧文 位置 控球后卫
凯里-欧文 身高 1.90m
凯里-欧文 体重 87kg
凯里-欧文 年龄 26
凯里-欧文 生涯 0年
凯里-欧文 毕业大学 Duke
凯里-欧文 球员主页 http://nba.sports.163.com//player/1000000104/
盖尔雄-亚布塞莱 号码 30
盖尔雄-亚布塞莱 位置 大前锋
盖尔雄-亚布塞莱 身高 2.03m
盖尔雄-亚布塞莱 体重 117kg
盖尔雄-亚布塞莱 年龄 22
盖尔雄-亚布塞莱 生涯 0年
盖尔雄-亚布塞莱 球员主页 http://nba.sports.163.com//player/1000000566/
丹尼尔-泰斯 号码 27
丹尼尔-泰斯 位置 大前锋
丹尼尔-泰斯 身高 2.03m
丹尼尔-泰斯 体重 110kg
丹尼尔-泰斯 年龄 26
丹尼尔-泰斯 生涯 0年
丹尼尔-泰斯 球员主页 http://nba.sports.163.com//player/1000000567/
PJ-多齐尔 号码 50
PJ-多齐尔 位置 得分后卫
PJ-多齐尔 身高 1.98m
PJ-多齐尔 体重 92kg
PJ-多齐尔 年龄 22
PJ-多齐尔 生涯 0年
PJ-多齐尔 毕业大学 South
PJ-多齐尔 球员主页 Carolina
沃尔特-莱蒙 号码 45
沃尔特-莱蒙 位置 得分后卫
沃尔特-莱蒙 身高 1.90m
沃尔特-莱蒙 体重 81kg
沃尔特-莱蒙 年龄 26
沃尔特-莱蒙 生涯 0年
沃尔特-莱蒙 毕业大学 Bradley
沃尔特-莱蒙 球员主页 http://nba.sports.163.com//player/1000000616/
布拉德利-沃纳梅克 号码 9
布拉德利-沃纳梅克 位置 控球后卫
布拉德利-沃纳梅克 身高 1.93m
布拉德利-沃纳梅克 体重 95kg
布拉德利-沃纳梅克 年龄 29
布拉德利-沃纳梅克 生涯 0年
布拉德利-沃纳梅克 毕业大学 Pittsburgh
布拉德利-沃纳梅克 球员主页 http://nba.sports.163.com//player/1000000709/
罗伯特-威廉姆斯 号码 44
罗伯特-威廉姆斯 位置 中锋
罗伯特-威廉姆斯 身高 2.08m
罗伯特-威廉姆斯 体重 108kg
罗伯特-威廉姆斯 年龄 21
罗伯特-威廉姆斯 生涯 0年
罗伯特-威廉姆斯 毕业大学 Texas
罗伯特-威廉姆斯 球员主页 A&M
杰夫-罗伯森 号码 28
杰夫-罗伯森 位置 小前锋
杰夫-罗伯森 身高 1.98m
杰夫-罗伯森 体重 99kg
杰夫-罗伯森 生涯 0年
杰夫-罗伯森 毕业大学 Vanderbilt
杰夫-罗伯森 球员主页 http://nba.sports.163.com//player/1000000778/
尼克-金 号码 55
尼克-金 位置 小前锋
尼克-金 身高 2.01m
尼克-金 体重 102kg
尼克-金 年龄 23
尼克-金 生涯 0年
尼克-金 毕业大学 Middle
尼克-金 球员主页 Tennessee
贾斯汀-比布斯 号码 40
贾斯汀-比布斯 位置 得分后卫
贾斯汀-比布斯 身高 1.96m
贾斯汀-比布斯 体重 99kg
贾斯汀-比布斯 年龄 22
贾斯汀-比布斯 生涯 0年
贾斯汀-比布斯 毕业大学 Virginia
贾斯汀-比布斯 球员主页 Tech
马库斯-乔治-亨特 号码 8
马库斯-乔治-亨特 位置 小前锋
马库斯-乔治-亨特 身高 1.96m
马库斯-乔治-亨特 体重 102kg
马库斯-乔治-亨特 年龄 24
马库斯-乔治-亨特 生涯 0年
马库斯-乔治-亨特 毕业大学 Georgia
马库斯-乔治-亨特 球员主页 Tech
迈耶斯-伦纳德 号码 11
迈耶斯-伦纳德 位置 大前锋
迈耶斯-伦纳德 身高 2.16m
迈耶斯-伦纳德 体重 115kg
迈耶斯-伦纳德 年龄 26
迈耶斯-伦纳德 生涯 0年
迈耶斯-伦纳德 毕业大学 Illinois
迈耶斯-伦纳德 球员主页 http://nba.sports.163.com//player/1000000022/
达米安-利拉德 号码 0
达米安-利拉德 位置 控球后卫
达米安-利拉德 身高 1.90m
达米安-利拉德 体重 88kg
达米安-利拉德 年龄 28
达米安-利拉德 生涯 0年
达米安-利拉德 毕业大学 Weber
达米安-利拉德 球员主页 State
艾尔-法鲁克-阿米奴 号码 8
艾尔-法鲁克-阿米奴 位置 小前锋
艾尔-法鲁克-阿米奴 身高 2.06m
艾尔-法鲁克-阿米奴 体重 99kg
艾尔-法鲁克-阿米奴 年龄 28
艾尔-法鲁克-阿米奴 生涯 0年
艾尔-法鲁克-阿米奴 毕业大学 Wake
艾尔-法鲁克-阿米奴 球员主页 Forest
优素福-努尔基奇 号码 27
优素福-努尔基奇 位置 中锋
优素福-努尔基奇 身高 2.13m
优素福-努尔基奇 体重 124kg
优素福-努尔基奇 年龄 24
优素福-努尔基奇 生涯 0年
优素福-努尔基奇 球员主页 http://nba.sports.163.com//player/1000000027/
扎克-科林斯 号码 33
扎克-科林斯 位置 大前锋
扎克-科林斯 身高 2.13m
扎克-科林斯 体重 106kg
扎克-科林斯 年龄 21
扎克-科林斯 生涯 0年
扎克-科林斯 毕业大学 Gonzaga
扎克-科林斯 球员主页 http://nba.sports.163.com//player/1000000028/
CJ-麦科勒姆 号码 3
CJ-麦科勒姆 位置 得分后卫
CJ-麦科勒姆 身高 1.90m
CJ-麦科勒姆 体重 86kg
CJ-麦科勒姆 年龄 27
CJ-麦科勒姆 生涯 0年
CJ-麦科勒姆 毕业大学 Lehigh
CJ-麦科勒姆 球员主页 http://nba.sports.163.com//player/1000000029/
埃文-特纳 号码 1
埃文-特纳 位置 得分后卫
埃文-特纳 身高 2.01m
埃文-特纳 体重 99kg
埃文-特纳 年龄 30
埃文-特纳 生涯 0年
埃文-特纳 毕业大学 Ohio
埃文-特纳 球员主页 State
杰克-莱曼 号码 10
杰克-莱曼 位置 小前锋
杰克-莱曼 身高 2.06m
杰克-莱曼 体重 97kg
杰克-莱曼 年龄 24
杰克-莱曼 生涯 0年
杰克-莱曼 毕业大学 Maryland
杰克-莱曼 球员主页 http://nba.sports.163.com//player/1000000031/
莫里斯-哈克利斯 号码 4
莫里斯-哈克利斯 位置 小前锋
莫里斯-哈克利斯 身高 2.06m
莫里斯-哈克利斯 体重 99kg
莫里斯-哈克利斯 年龄 25
莫里斯-哈克利斯 生涯 0年
莫里斯-哈克利斯 毕业大学 St.
莫里斯-哈克利斯 球员主页 John's
凯莱布-斯瓦尼根 号码 50
凯莱布-斯瓦尼根 位置 大前锋
凯莱布-斯瓦尼根 身高 2.06m
凯莱布-斯瓦尼根 体重 113kg
凯莱布-斯瓦尼根 年龄 21
凯莱布-斯瓦尼根 生涯 0年
凯莱布-斯瓦尼根 毕业大学 Purdue
凯莱布-斯瓦尼根 球员主页 http://nba.sports.163.com//player/1000000033/
尼克-斯陶斯卡斯 号码 6
尼克-斯陶斯卡斯 位置 得分后卫
尼克-斯陶斯卡斯 身高 1.98m
尼克-斯陶斯卡斯 体重 92kg
尼克-斯陶斯卡斯 年龄 25
尼克-斯陶斯卡斯 生涯 0年
尼克-斯陶斯卡斯 毕业大学 Michigan
尼克-斯陶斯卡斯 球员主页 http://nba.sports.163.com//player/1000000129/
韦德-鲍德温 号码 2
韦德-鲍德温 位置 得分后卫
韦德-鲍德温 身高 1.93m
韦德-鲍德温 体重 90kg
韦德-鲍德温 年龄 22
韦德-鲍德温 生涯 0年
韦德-鲍德温 毕业大学 Vanderbilt
韦德-鲍德温 球员主页 http://nba.sports.163.com//player/1000000147/
加里-佩顿二世 号码 5
加里-佩顿二世 位置 得分后卫
加里-佩顿二世 身高 1.90m
加里-佩顿二世 体重 86kg
加里-佩顿二世 年龄 25
加里-佩顿二世 生涯 1年
加里-佩顿二世 毕业大学 Oregon
加里-佩顿二世 球员主页 State
塞思-库里 号码 31
塞思-库里 位置 控球后卫
塞思-库里 身高 1.88m
塞思-库里 体重 83kg
塞思-库里 年龄 28
塞思-库里 生涯 0年
塞思-库里 毕业大学 Duke
塞思-库里 球员主页 http://nba.sports.163.com//player/1000000373/
齐纳努-欧努阿库 号码 21
齐纳努-欧努阿库 位置 中锋
齐纳努-欧努阿库 身高 2.08m
齐纳努-欧努阿库 体重 111kg
齐纳努-欧努阿库 年龄 22
齐纳努-欧努阿库 生涯 0年
齐纳努-欧努阿库 毕业大学 Louisville
齐纳努-欧努阿库 球员主页 http://nba.sports.163.com//player/1000000502/
加里-特伦特 号码 9
加里-特伦特 位置 得分后卫
加里-特伦特 身高 1.98m
加里-特伦特 体重 92kg
加里-特伦特 年龄 19
加里-特伦特 生涯 0年
加里-特伦特 毕业大学 Duke
加里-特伦特 球员主页 http://nba.sports.163.com//player/1000000753/
安芬尼-西蒙斯 号码 24
安芬尼-西蒙斯 位置 得分后卫
安芬尼-西蒙斯 身高 1.93m
安芬尼-西蒙斯 体重 83kg
安芬尼-西蒙斯 年龄 19
安芬尼-西蒙斯 生涯 0年
安芬尼-西蒙斯 球员主页 http://nba.sports.163.com//player/1000000754/
卡梅伦-奥利弗 号码 23
卡梅伦-奥利弗 位置 大前锋
卡梅伦-奥利弗 身高 2.03m
卡梅伦-奥利弗 体重 102kg
卡梅伦-奥利弗 年龄 22
卡梅伦-奥利弗 生涯 0年
卡梅伦-奥利弗 毕业大学 Nevada
卡梅伦-奥利弗 球员主页 http://nba.sports.163.com//player/1000000785/
路易斯-威廉姆斯 号码 23
路易斯-威廉姆斯 位置 得分后卫
路易斯-威廉姆斯 身高 1.85m
路易斯-威廉姆斯 体重 79kg
路易斯-威廉姆斯 年龄 32
路易斯-威廉姆斯 生涯 0年
路易斯-威廉姆斯 球员主页 http://nba.sports.163.com//player/1000000245/
韦斯利-约翰逊 号码 33
韦斯利-约翰逊 位置 小前锋
韦斯利-约翰逊 身高 2.01m
韦斯利-约翰逊 体重 97kg
韦斯利-约翰逊 年龄 31
韦斯利-约翰逊 生涯 0年
